Age,CO2,Temperature,CH4,Year,Population(bn)
22.203540369999928,307.61826355772223,-0.17,1058.205462901873,1927.79645963,2.0156
23.0,307.33106107303684,-0.17,1056.9880125319332,1927.0,2.012
23.0,307.0438585883514,-0.17,1055.7705621619934,1927.0,2.0075
23.0,306.75665610366593,-0.17,1054.6853429757807,1927.0,2.003
24.0,306.46945361898054,-0.1366666666666667,1053.6001237895682,1926.0,1.9985
24.0,306.18225113429514,-0.10333333333333335,1053.3600995200923,1926.0,1.994
24.0,305.8950486496097,-0.07,1053.120075250616,1926.0,1.9914285714285713
24.4383734340813,305.60784616492424,-0.70931369626769,1052.8800509811401,1925.5616265659187,1.9888571428571429
24.686957090000078,305.32064368023885,-0.5869852722007676,1052.6400267116642,1925.31304291,1.9862857142857142
24.686957090000078,304.61766989412763,-0.464656848133845,1052.400002442188,1925.31304291,1.9837142857142858
25.0,304.64223109480037,-0.3423284240669225,1052.159978172712,1925.0,1.981142857142857
25.0,304.6667922954731,-0.22,1051.6179902195981,1925.0,1.9785714285714286
25.0,304.6913534961458,-0.21833333333333332,1051.0760022664845,1925.0,1.976
25.251618980000103,304.7159146968185,-0.21666666666666667,1050.5340143133706,1924.74838102,1.9717500000000001
26.0,305.2,-0.215,1049.992026360257,1924.0,1.9675
26.0,304.8,-0.21333333333333332,1049.450038407143,1924.0,1.96325
26.0,304.4,-0.21166666666666667,1048.0100507311918,1924.0,1.959
26.0,304.0,-0.21,1046.5700630552403,1924.0,1.95475
27.0,303.59999999999997,-0.2225,1045.130075379289,1923.0,1.9505
27.0,303.2,-0.235,1044.5270940282091,1923.0,1.94625
27.0,303.1796638185154,-0.2475,1043.9241126771292,1923.0,1.942
27.0,303.1593276370308,-0.26,1043.3211313260492,1923.0,1.9395714285714285
27.163116590000072,303.1389914555462,-0.25875000000000004,1042.7181499749693,1922.83688341,1.937142857142857
27.163116590000072,307.6999742037404,-0.2575,1042.1151686238893,1922.83688341,1.9347142857142856
27.163116590000072,306.13061399705606,-0.25625,1041.5121872728093,1922.83688341,1.9322857142857144
27.163116590000072,307.82491754334364,-0.255,1040.9092059217294,1922.83688341,1.929857142857143
27.494957789999944,303.1815383191544,-0.25375000000000003,1040.3062245706494,1922.50504221,1.9274285714285715
28.0,303.0509705249346,-0.2525,1039.7032432195695,1922.0,1.925
28.0,302.92040273071484,-0.25125,1039.1002618684895,1922.0,1.9196666666666666
28.0,302.789834936495,-0.25,1036.8002874819483,1922.0,1.9143333333333334
29.0,302.65926714227527,-0.22333333333333333,1034.500313095407,1921.0,1.909
29.0,302.52869934805545,-0.19666666666666668,1032.2003387088657,1921.0,1.9046666666666667
29.0,302.39813155383564,-0.17,1029.823667030453,1921.0,1.9003333333333332
30.0,302.2675637596159,-0.19,1027.4469953520402,1920.0,1.896
30.0,302.13699596539607,-0.21000000000000002,1025.0703236736274,1920.0,1.89175
30.0,302.0064281711763,-0.23,1023.5823318139112,1920.0,1.8875
30.2922188,301.8758603769565,-0.23,1022.0943399541949,1919.7077812,1.8832499999999999
31.0,302.58793018847825,-0.23,1020.6063480944787,1919.0,1.879
31.0,303.3,-0.23,1019.1183562347624,1919.0,1.8766666666666667
31.0,303.45000000000005,-0.23,1017.6303643750462,1919.0,1.8743333333333334
31.0,303.6,-0.23,1016.380378312096,1919.0,1.8719999999999999
31.0,304.1066036741007,-0.23,1015.1303922491459,1919.0,1.8696666666666666
31.331601200000023,304.61320734820134,-0.24666666666666667,1013.8804061861958,1918.6683988,1.8673333333333333
32.0,304.47514875725085,-0.26333333333333336,1012.6304201232457,1918.0,1.865
32.0,304.3370901663003,-0.28,1011.3804340602956,1918.0,1.8637
32.0,304.1990315753498,-0.32018116077523934,1010.1304479973454,1918.0,1.8624
32.12541188,304.0609729843993,-0.3603623215504787,1009.1933205853538,1917.87458812,1.8611
32.12541188,304.2398521497749,-0.400543482325718,1008.2561931733624,1917.87458812,1.8598000000000001
32.12541188,303.4360627838425,-0.4407246431009574,1007.3190657613708,1917.87458812,1.8585
32.12541188,303.6719973620779,-0.4809058038761967,1006.3819383493793,1917.87458812,1.8572
32.6086436346063,303.4523915307521,-0.521086964651436,1005.4448109373877,1917.3913563653937,1.8559
33.0,303.2327856994263,-0.43,1004.5076835253963,1917.0,1.8546
33.0,303.0131798681005,-0.37666666666666665,1003.5705561134047,1917.0,1.8533000000000002
33.0,302.79357403677466,-0.32333333333333336,1001.8649798604001,1917.0,1.852
34.0,302.57396820544886,-0.27,1000.1594036073955,1916.0,1.848
34.0,302.35436237412307,-0.23833333333333334,998.4538273543909,1916.0,1.844
34.0,302.1347565427973,-0.20666666666666667,996.1229133008355,1916.0,1.84
34.213969129999896,301.9151507114715,-0.17500000000000002,993.79199924728,1915.78603087,1.8356666666666668
35.0,301.70442307491476,-0.14333333333333334,991.4610851937247,1915.0,1.8313333333333333
35.0,301.4936954383581,-0.11166666666666666,991.05391198809,1915.0,1.827
35.0,301.2829678018014,-0.08,990.6467387824553,1915.0,1.8255
35.60700403999999,301.0722401652447,-0.09166666666666667,990.2395655768206,1914.39299596,1.8239999999999998
35.60700403999999,300.32793714693855,-0.10333333333333333,989.8323923711858,1914.39299596,1.8225
36.0,300.7,-0.11499999999999999,989.4252191655512,1914.0,1.821
36.0,300.0,-0.12666666666666665,989.0180459599164,1914.0,1.8195
36.0,300.18538946038876,-0.13833333333333334,988.6108727542818,1914.0,1.818
36.0,300.3707789207775,-0.15,988.0187363285711,1914.0,1.8165
36.0,300.5561683811663,-0.19999999999999998,987.4265999028604,1914.0,1.815
37.0,300.74155784155505,-0.25,986.8344634771497,1913.0,1.803
37.0,300.9269473019438,-0.3,986.242327051439,1913.0,1.8012857142857142
37.0,301.1123367623326,-0.35,985.7150336885874,1913.0,1.7995714285714286
37.484859689999894,301.29772622272134,-0.33499999999999996,985.1877403257357,1912.51514031,1.7978571428571428
38.0,299.84886311136063,-0.32,984.6604469628841,1912.0,1.796142857142857
38.0,298.4,-0.020000000000000018,984.1331536000324,1912.0,1.7944285714285713
38.0,298.6143193735044,0.27999999999999997,983.6058602371808,1912.0,1.7927142857142857
38.0,298.8286387470088,0.5799999999999998,982.9157714309702,1912.0,1.791
38.37379,299.0429581205133,0.88,982.2256826247594,1911.62621,1.7879999999999998
38.71498595999992,299.25727749401767,0.616,981.5355938185488,1911.28501404,1.785
38.90461155999992,297.7268153632511,0.352,980.8455050123382,1911.09538844,1.782
39.0,297.8216732682298,0.08799999999999997,980.1554162061275,1911.0,1.779
39.0,297.91653117320857,-0.17600000000000005,979.4653273999169,1911.0,1.7762499999999999
39.0,298.01138907818734,-0.44,978.5296795386171,1911.0,1.7734999999999999
39.284149150000076,298.10624698316605,-0.42,977.5940316773173,1910.71585085,1.77075
40.0,298.04696193528036,-0.4,976.6583838160176,1910.0,1.768
40.0,297.9876768873946,-0.38,975.7227359547178,1910.0,1.7657142857142858
40.0,297.92839183950895,-0.4,974.787088093418,1910.0,1.7634285714285713
40.23523068999998,297.86910679162327,-0.42,973.4399078665717,1909.76476931,1.7611428571428571
41.0,299.1345533958116,-0.44,972.0927276397254,1909.0,1.758857142857143
41.0,300.4,-0.432,970.7455474128791,1909.0,1.7565714285714287
41.0,300.76804513488145,-0.424,969.3983671860328,1909.0,1.7542857142857142
41.0,301.13609026976286,-0.41600000000000004,968.070099696182,1909.0,1.752
41.47609211000008,301.50413540464433,-0.40800000000000003,966.7418322063311,1908.52390789,1.7485
42.0,301.3164081591512,-0.4,965.4135647164803,1908.0,1.745
42.0,301.128680913658,-0.386,964.0852972266295,1908.0,1.7415
42.0,300.94095366816487,-0.372,961.6207073676949,1908.0,1.738
43.0,300.7532264226717,-0.358,959.1561175087603,1907.0,1.7305000000000001
43.0,300.56549917717854,-0.34400000000000003,957.6401926162168,1907.0,1.723
43.0,300.3777719316854,-0.33,956.1242677236733,1907.0,1.7192500000000002
44.0,300.1900446861922,-0.21,954.6083428311297,1906.0,1.7155
44.0,300.0023174406991,-0.21833333333333332,953.0924179385862,1906.0,1.7117499999999999
44.0,299.8145901952059,-0.22666666666666666,952.2853981174952,1906.0,1.708
44.225799999999936,299.62686294971274,-0.235,951.4783782964043,1905.7742,1.7052
44.45643668999992,297.32821856127947,-0.24333333333333335,950.6713584753134,1905.54356331,1.7024
44.64919585999996,299.0235966178361,-0.2516666666666667,949.8643386542224,1905.35080414,1.6996
45.0,298.04269746337707,-0.26,949.0573188331314,1905.0,1.6967999999999999
45.0,297.06179830891807,-0.305,948.2502990120405,1905.0,1.694
45.0,296.0808991544591,-0.35,947.4432791909495,1905.0,1.6905
46.0,295.1,-0.395,946.1110277217388,1904.0,1.6869999999999998
46.0,295.3228394541619,-0.44,944.7787762525281,1904.0,1.6835
46.0,295.5456789083238,0.13000000000000006,943.4465247833175,1904.0,1.68
46.0,295.76851836248574,0.7000000000000002,942.1142733141068,1904.0,1.6776666666666666
46.09347466000008,295.9913578166476,1.2700000000000002,940.7815623279187,1903.90652534,1.6753333333333333
46.81203,295.95493808956667,1.84,939.4488513417305,1903.18797,1.673
47.0,295.9185183624857,-0.31,938.1161403555423,1903.0,1.6706666666666665
47.0,295.88209863540476,-0.294,936.7834293693542,1903.0,1.6683333333333332
47.0,295.8456789083238,-0.278,935.4326722620727,1903.0,1.666
48.0,295.80925918124285,-0.262,934.0819151547913,1902.0,1.652
48.0,295.7728394541619,-0.246,932.7311580475099,1902.0,1.6505555555555556
48.0,295.73641972708094,-0.23,932.1696120902466,1902.0,1.649111111111111
48.0,295.7,-0.215,931.6080661329833,1902.0,1.6476666666666666
48.0,295.0,-0.2,931.0465201757199,1902.0,1.6462222222222223
48.298125289999916,295.25562332443434,-0.185,930.4849742184567,1901.70187471,1.6447777777777777
48.298125289999916,294.437358044267,-0.17,929.9234282611934,1901.70187471,1.6433333333333333
48.30289999999991,297.1389291212222,-0.155,929.3618823039301,1901.6971,1.641888888888889
49.0,296.4093772409249,-0.14,928.8003363466668,1901.0,1.6404444444444444
49.0,295.67982536062766,-0.125,927.9882807778939,1901.0,1.639
49.0,294.9502734803304,-0.11,927.1762252091211,1901.0,1.63625
49.82164923999994,294.22072160003313,-0.10250000000000001,926.3641696403482,1900.17835076,1.6335
50.0,294.5172680000276,-0.095,925.5521140715754,1900.0,1.63075
50.0,294.81381440002207,-0.0875,924.7343810856315,1900.0,1.628
50.0,295.11036080001657,-0.08,923.9166480996878,1900.0,1.6252
51.0,295.40690720001106,-0.15,923.0989151137439,1899.0,1.6224
51.0,295.7034536000055,-0.16142857142857142,922.2811821278001,1899.0,1.6196
51.0,296.0,-0.17285714285714285,921.8731869978193,1899.0,1.6168
51.0,296.1,-0.18428571428571427,921.4651918678385,1899.0,1.614
51.0,296.2,-0.19571428571428573,921.0571967378577,1899.0,1.6118000000000001
51.057595010000114,297.0473645165553,-0.20714285714285713,920.6492016078769,1898.9424049899999,1.6096000000000001
51.34283968999989,295.2814574829282,-0.21857142857142858,920.2412064778961,1898.65716031,1.6074
52.0,295.57331173463535,-0.23,919.8332113479153,1898.0,1.6052
52.0,295.86516598634256,-0.196,919.4252162179345,1898.0,1.603
52.0,296.15702023804977,-0.162,919.0172210879537,1898.0,1.5975000000000001
53.0,296.4488744897569,-0.128,917.6457462364333,1897.0,1.592
53.0,296.74072874146407,-0.094,916.2742713849129,1897.0,1.5895000000000001
53.0,297.0325829931713,-0.06,915.5226793602812,1897.0,1.5870000000000002
54.0,297.3244372448785,-0.06333333333333334,914.7710873356496,1896.0,1.5845
54.0,297.61629149658563,-0.06666666666666667,914.384809983427,1896.0,1.582
54.0,297.9081457482928,-0.07,913.9985326312044,1896.0,1.57925
54.0,298.2,-0.10250000000000001,913.6122552789818,1896.0,1.5765
55.0,297.65,-0.135,913.2259779267592,1895.0,1.57375
55.0,297.1,-0.1675,912.6764101716815,1895.0,1.571
55.0,296.55,-0.2,912.1268424166036,1895.0,1.569
55.05624,296.0,3.04,911.5772746615258,1894.94376,1.567
55.5019069553371,295.45,-1.13716327211552,911.027706906448,1894.498093044663,1.565
56.0,294.9,-0.91037245408664,910.4781391513702,1894.0,1.563
56.0,294.35,-0.68358163605776,910.0776378052907,1894.0,1.561
56.0,293.8,-0.45679081802888,909.6771364592112,1894.0,1.55975
56.0,293.80441534136014,-0.23,909.2766351131316,1894.0,1.5585
56.24367503999997,293.80883068272027,-0.2525,908.8761337670521,1893.75632496,1.55725
56.34117893999996,293.16654166689625,-0.275,908.4756324209726,1893.65882106,1.556
56.9396999999999,295.3164626735822,-0.2975,908.0751310748931,1893.0603,1.5547499999999999
57.0,295.2022047162229,-0.32,907.6746297288136,1893.0,1.5534999999999999
57.0,295.0879467588637,-0.302,907.274128382734,1893.0,1.55225
57.0,294.97368880150447,-0.28400000000000003,906.6508046870246,1893.0,1.551
57.12160448999998,294.8594308441452,-0.266,906.027480991315,1892.87839551,1.5485
57.6094814600001,295.17192926023625,-0.248,905.4041572956055,1892.39051854,1.5459999999999998
58.0,294.7464902746752,-0.23,904.780833599896,1892.0,1.5434999999999999
58.0,294.3210512891141,-0.224,904.1575099041864,1892.0,1.541
58.0,293.89561230355304,-0.218,903.534186208477,1892.0,1.5376666666666665
59.0,293.47017331799196,-0.21200000000000002,899.6662679579157,1891.0,1.5343333333333333
59.0,293.04473433243095,-0.20600000000000002,899.0096491960695,1891.0,1.531
59.0,292.6192953468699,-0.2,898.3530304342232,1891.0,1.5265
60.0,292.1938563613088,-0.24000000000000002,897.696411672377,1890.0,1.522
60.0,291.76841737574773,-0.28,897.0397929105308,1890.0,1.5198333333333334
60.0,291.34297839018666,-0.25375000000000003,896.3831741486846,1890.0,1.5176666666666667
60.1310578099999,290.9175394046256,-0.22750000000000004,895.979797739139,1889.86894219,1.5154999999999998
60.992519469999934,292.3002485067955,-0.20125,895.5764213295934,1889.00748053,1.5133333333333332
60.992519469999934,292.3845273717589,-0.17500000000000002,895.1730449200478,1889.00748053,1.5111666666666665
61.0,292.29226368587945,-0.14875000000000002,894.7696685105022,1889.0,1.509
61.0,292.2,-0.1225,894.3662921009566,1889.0,1.5068
61.0,291.5,-0.09625,893.962915691411,1889.0,1.5046
61.0,291.9736312445477,-0.07,893.5595392818653,1889.0,1.5024
61.0,292.44726248909535,-0.10666666666666666,893.1561628723198,1889.0,1.5002
62.0,292.920893733643,-0.1433333333333333,892.0795124180169,1888.0,1.498
62.0,293.3945249781907,-0.18,891.0028619637139,1888.0,1.49525
62.0,293.8681562227384,-0.206,889.926211509411,1888.0,1.4925000000000002
62.60553327000002,294.34178746728605,-0.23199999999999998,888.9285180724776,1887.39446673,1.4897500000000001
63.0,293.7181562227384,-0.258,887.930824635544,1887.0,1.487
63.0,293.0945249781907,-0.28400000000000003,886.9331311986106,1887.0,1.48425
63.0,292.47089373364304,-0.31,886.4174778412123,1887.0,1.4815
63.9775314643621,291.8472624890954,-1.89826085621833,885.9018244838142,1886.022468535638,1.47875
64.0,291.2236312445477,-1.3488405708122202,885.3861711264159,1886.0,1.476
64.0,290.6,-0.7994202854061101,884.8705177690176,1886.0,1.474625
64.0,289.7719212333262,-0.25,884.3548644116195,1886.0,1.47325
64.0,288.9438424666525,-0.05000000000000002,883.8392110542212,1886.0,1.471875
64.39987096999994,288.1157636999787,0.14999999999999997,882.901183267693,1885.60012903,1.4705
64.41511,288.33793072278,0.35,881.9631554811647,1885.58489,1.469125
65.0,288.56009774558134,0.0050000000000000044,881.0251276946365,1885.0,1.46775
65.0,288.78226476838273,-0.34,880.3058945540913,1885.0,1.466375
65.0,289.00443179118406,-0.3342857142857143,879.5866614135462,1885.0,1.465
65.82009999999991,289.2265988139854,-0.32857142857142857,878.8674282730011,1884.1799,1.4616666666666667
66.0,289.41773254265695,-0.32285714285714284,878.148195132456,1884.0,1.4583333333333335
66.0,289.60886627132845,-0.31714285714285717,877.8300645594843,1884.0,1.455
66.0,289.8,-0.31142857142857144,877.5119339865128,1884.0,1.4531666666666667
66.0,289.0,-0.3057142857142857,877.1938034135411,1884.0,1.4513333333333334
66.0,289.3812066074824,-0.3,876.8756728405695,1884.0,1.4495
66.20852756999989,289.7624132149648,-0.26,876.5575422675979,1883.79147243,1.4476666666666667
67.0,290.4377936097288,-0.22,876.2394116946263,1883.0,1.4458333333333333
67.0,291.1131740044929,-0.20166666666666666,875.9212811216547,1883.0,1.444
67.0,291.788554399257,-0.18333333333333335,875.6031505486831,1883.0,1.4406666666666665
67.07764627999995,292.46393479402104,-0.165,874.8188118192152,1882.92235372,1.4373333333333334
68.0,291.99461423359566,-0.14666666666666667,874.0344730897474,1882.0,1.434
68.0,291.52529367317027,-0.12833333333333333,873.2501343602795,1882.0,1.4315
68.0,291.05597311274494,-0.11,872.1171305056348,1882.0,1.4289999999999998
69.0,290.58665255231955,-0.11666666666666667,870.9841266509902,1881.0,1.4264999999999999
69.0,290.11733199189416,-0.12333333333333334,870.4121215650824,1881.0,1.424
69.0,289.6480114314688,-0.13,869.8401164791746,1881.0,1.422
70.0,289.1786908710434,-0.16,869.2681113932668,1880.0,1.42
70.0,288.70937031061806,-0.19204415677167214,868.6961063073591,1880.0,1.418
70.0,288.24004975019267,-0.22408831354334424,867.8917906153781,1880.0,1.416
70.04941602000008,287.7707291897673,-0.25613247031501635,867.087474923397,1879.95058398,1.4126666666666665
71.0,287.9654044241391,-0.28817662708668845,866.2831592314161,1879.0,1.4093333333333333
71.0,288.1600796585109,-0.3202207838583606,865.5684899753585,1879.0,1.406
72.0,288.3547548928827,-0.3522649406300327,864.8538207193008,1878.0,1.398
72.0,288.5494301272545,-0.3843090974017048,864.1391514632431,1878.0,1.396
72.5316045381621,288.7441053616263,-0.416353254173377,863.2591330190123,1877.4683954618379,1.394
73.0,288.9387805959981,-0.4172649406300327,862.3791145747814,1877.0,1.392
73.0,289.1334558303699,-0.41817662708668846,861.9991111366154,1877.0,1.39
73.09478323000008,289.3281310647417,-0.41908831354334425,861.6191076984494,1876.90521677,1.388
73.15077,289.5234425539514,-0.42,861.2391042602834,1876.84923,1.386
74.0,289.71875404316114,-0.45893607910672374,860.8591008221174,1876.0,1.384
74.0,289.91406553237084,-0.4978721582134475,860.1640805690995,1876.0,1.382
75.0,290.10937702158054,-0.5368082373201712,859.4690603160815,1875.0,1.3784999999999998
75.0,290.3046885107903,-0.5757443164268949,858.9193969338676,1875.0,1.375
76.0,290.5,-0.6146803955336188,858.3697335516536,1874.0,1.3726666666666667
76.0,290.8527324886131,-0.6536164746403426,857.8200701694396,1874.0,1.3703333333333334
76.0,291.2054649772262,-0.6925525537470663,857.4896963211712,1874.0,1.368
76.2620196800001,291.5581974658393,-0.73148863285379,857.1593224729028,1873.73798032,1.3653333333333335
77.0,287.2,-0.7704247119605138,856.8289486246344,1873.0,1.3626666666666667
77.0,287.01836557902124,-0.8093607910672376,856.498574776366,1873.0,1.36
77.0,286.83673115804254,-0.8482968701739613,856.1682009280976,1873.0,1.35825
77.17362217000004,286.6550967370638,-0.887232949280685,855.70059636888,1872.82637783,1.3565
78.0,286.58923368179194,-0.9261690283874087,855.2329918096625,1872.0,1.3547500000000001
78.0,286.52337062652003,-0.9651051074941326,854.8196852845049,1872.0,1.353
79.0,286.4575075712482,-1.0040411866008563,854.4063787593473,1871.0,1.346
79.0,286.3916445159763,-1.04297726570758,853.9930722341896,1871.0,1.3446666666666667
79.95531419999998,286.32578146070443,-1.0819133448143037,853.4737192019045,1870.0446858,1.3433333333333335
80.0,286.87935245021305,-1.1208494239210276,852.9543661696194,1870.0,1.342
80.0,287.43292343972166,-1.1597855030277513,852.4350131373343,1870.0,1.3396666666666668
80.3438782799999,287.9864944292303,-1.198721582134475,851.6667021911065,1869.65612172,1.3373333333333333
81.0,287.8909962861535,-1.2376576612411987,850.8983912448788,1869.0,1.335
81.0,287.79549814307677,-1.2765937403479226,850.130080298651,1869.0,1.334375
81.0,287.7,-1.3155298194546463,849.6499220223044,1869.0,1.33375
81.1628901323371,288.76622037064647,-1.35446589856137,849.1697637459579,1868.837109867663,1.333125
81.58508690999997,289.8324407412929,-0.8863105990409132,848.6896054696113,1868.41491309,1.3325
81.58508690999997,289.23984908475535,-0.4181552995204566,848.2094471932646,1868.41491309,1.3318750000000001
81.93244,288.9279496389907,0.05,847.7292889169181,1868.06756,1.33125
82.0,288.616050193226,0.041328794738775605,847.2491306405715,1868.0,1.330625
82.0,288.30415074746134,0.03265758947755121,846.1644610407665,1868.0,1.33
82.26960000000008,287.9922513016967,0.023986384216326803,845.0797914409615,1867.7304,1.3290000000000002
83.0,286.5961256508483,0.015315178955102406,843.9951218411564,1867.0,1.328
83.0,285.2,0.006643973693878008,843.2685392763613,1867.0,1.327
83.0,284.95448676601904,-0.0020272315673463964,842.541956711566,1867.0,1.326
83.25611204999996,284.70897353203816,-0.010698436828570794,841.8153741467708,1866.74388795,1.3250000000000002
83.25611204999996,285.3956110242991,-0.01936964208979519,841.0887915819754,1866.74388795,1.324
84.0,285.6473204515557,-0.028040847351019596,840.3622090171802,1866.0,1.323
84.0,285.89902987881226,-0.03671205261224399,838.6282038699321,1866.0,1.322
85.0,286.15073930606883,-0.04538325787346839,836.8941987226841,1865.0,1.3195000000000001
85.0,286.4024487333254,-0.054054463134692796,835.7975100687183,1865.0,1.317
85.87161822999997,286.65415816058197,-0.06272566839591719,834.7008214147527,1864.12838177,1.3156666666666665
86.0,286.236105440388,-0.07139687365714159,833.6041327607869,1864.0,1.3143333333333334
86.0,285.818052720194,-0.080068078918366,832.744652753121,1864.0,1.313
86.0,285.4,-0.08873928417959039,831.8851727454552,1864.0,1.311
87.0,285.38443958571867,-0.09741048944081478,831.0256927377893,1863.0,1.309
87.0,285.3688791714374,-0.1060816947020392,830.1662127301234,1863.0,1.308
87.02144425999995,285.3533187571561,-0.11475289996326359,829.120541050748,1862.97855574,1.307
88.0,285.9603998957544,-0.12342410522448798,828.0748693713726,1862.0,1.306
88.0,286.5674810343527,-0.13209531048571238,827.0291976919972,1862.0,1.3050000000000002
88.16551931000004,287.17456217295097,-0.14076651574693677,825.7141921736054,1861.83448069,1.304
89.0,287.0781961482437,-0.14943772100816116,824.3991866552136,1861.0,1.303
89.0,286.9818301235364,-0.1581089262693856,823.7034989332944,1861.0,1.302
89.8701617904871,286.8854640988291,-0.16678013153061,823.0078112113753,1860.1298382095129,1.3013333333333335
90.0,286.78909807412185,-0.09452008768707333,822.3121234894561,1860.0,1.3006666666666666
90.0,286.6927320494146,-0.022260043843536664,821.8331126885063,1860.0,1.3
90.75925,286.59636602470727,0.05,821.3541018875565,1859.24075,1.299
91.0,286.5,0.01662344060467729,820.8750910866067,1859.0,1.298
91.0,286.5443585372251,-0.01675311879064542,820.3960802856569,1859.0,1.2970000000000002
91.0,286.5887170744502,-0.05012967818596813,819.8858434597716,1859.0,1.296
91.15595858000006,286.6330756116753,-0.08350623758129085,819.3756066338865,1858.84404142,1.295
92.0,285.9388806388492,-0.11688279697661356,818.8653698080013,1858.0,1.294
92.0,285.2446856660231,-0.15025935637193627,818.3551329821161,1858.0,1.2930000000000001
93.0,284.55049069319693,-0.18363591576725896,817.403626032676,1857.0,1.292
93.0,283.85629572037084,-0.2170124751625817,816.452119083236,1857.0,1.2913333333333334
93.3796722699999,283.16210074754474,-0.2503890345579044,815.900120355199,1856.62032773,1.2906666666666666
94.0,283.64279604340385,-0.28376559395322715,815.3481216271618,1856.0,1.29
94.0,284.1234913392629,-0.31714215334854984,814.7961228991248,1856.0,1.2890000000000001
95.0,284.604186635122,-0.35051871274387253,814.0640835291356,1855.0,1.288
95.0,285.08488193098106,-0.3838952721391953,813.3320441591464,1855.0,1.2873333333333334
95.28161881999995,285.56557722684016,-0.41727183153451797,812.9320689433089,1854.71838118,1.2866666666666666
96.0,286.28278861342005,-0.4506483909298407,812.5320937274713,1854.0,1.286
96.0,287.0,-0.4840249503251634,812.1321185116337,1854.0,1.2855
96.0,287.52721873996325,-0.517401509720486,811.7321432957962,1854.0,1.2850000000000001
96.29172496000001,288.05443747992655,-0.5507780691158087,811.2894487181629,1853.70827504,1.2845
97.0,288.1908281099449,-0.5841546285111315,810.8467541405296,1853.0,1.284
97.0,288.3272187399633,-0.6175311879064542,810.4040595628964,1853.0,1.2835
98.0,288.46360936998167,-0.6509077473017769,809.990415728511,1852.0,1.283
98.0,288.6,-0.6842843066970996,809.5767718941256,1852.0,1.2826666666666666
98.0,287.55527695424246,-0.7176608660924223,809.1631280597403,1852.0,1.2823333333333333
98.6522026442121,286.51055390848495,-0.751037425487745,808.9134537926273,1851.3477973557879,1.282
98.89435269,285.4658308627274,-0.7125311879064542,808.6637795255143,1851.10564731,1.2816666666666665
99.0,286.57401904185576,-0.6740249503251633,808.4141052584013,1851.0,1.2813333333333332
99.0,287.6822072209842,-0.6355187127438725,808.3865921931352,1851.0,1.281
99.173,288.7903954001126,-0.5970124751625817,808.3590791278691,1850.827,1.2805
99.73761839999997,284.00163402345765,-0.5585062375812908,808.3315660626031,1850.2623816,1.2799999999999998
99.97031,284.92622551759325,-0.52,808.3040529973371,1850.02969,1.2794999999999999
100.0,285.85081701172885,-0.48030303030303034,808.2765399320709,1850.0,1.279
100.0,286.7754085058644,-0.4406060606060606,808.2490268668049,1850.0,1.2774999999999999
101.0,287.7,-0.40090909090909094,808.2320158504699,1849.0,1.2759999999999998
101.0,287.5278474948864,-0.3612121212121212,808.215004834135,1849.0,1.2745
101.0,287.3556949897728,-0.32151515151515153,808.1535201971906,1849.0,1.273
102.0,287.1835424846592,-0.28181818181818186,808.0920355602462,1848.0,1.2705
102.0,287.01138997954564,-0.24212121212121213,808.0403498429835,1848.0,1.268
102.67820000000006,286.839237474432,-0.20242424242424245,807.9886641257208,1847.3218,1.266
103.0,285.6594916496214,-0.16272727272727278,807.936978408458,1847.0,1.264
103.0,284.47974582481066,-0.12303030303030305,807.7099712795551,1847.0,1.262
104.0,283.3,-0.08333333333333337,807.4829641506524,1846.0,1.26075
104.0,284.15,-0.043636363636363695,807.2559570217495,1846.0,1.2595
104.0,285.0,-0.00393939393939402,806.9908098119222,1846.0,1.2582499999999999
104.0,284.72480645646965,0.035757575757575766,806.7256626020949,1846.0,1.257
104.09510939000006,284.44961291293924,0.07545454545454544,806.4605153922676,1845.90489061,1.255
104.09510939000006,282.79015846591506,0.11515151515151512,806.1953681824403,1845.90489061,1.253
105.0,282.9210629891316,0.1548484848484848,805.930220972613,1845.0,1.251
105.0,283.0519675123481,0.19454545454545447,805.6650737627857,1845.0,1.25
105.34534607,283.1828720355646,0.23424242424242425,804.9830787491317,1844.65465393,1.2489999999999999
105.53888998000002,283.5311237194569,0.2739393939393939,804.3010837354777,1844.46111002,1.248
106.0,285.01556185972845,0.3136363636363636,803.6190887218237,1844.0,1.247
106.0,286.5,0.3533333333333333,803.1937095377888,1844.0,1.246
106.0,284.34223384425707,0.39303030303030295,802.7683303537538,1844.0,1.245
106.70678711000005,282.18446768851413,0.4327272727272726,802.3429511697188,1843.29321289,1.2437500000000001
106.70678711000005,280.97849752222953,0.4724242424242424,801.9175719856838,1843.29321289,1.2425000000000002
107.0,281.36079012233887,0.512121212121212,801.4921928016489,1843.0,1.24125
107.0,281.74308272244815,0.5518181818181818,800.9951684011405,1843.0,1.24
108.0,282.1253753225575,0.5915151515151515,800.4981440006321,1842.0,1.234
108.0,282.50766792266677,0.6312121212121211,800.0011196001237,1842.0,1.2315
109.0,282.8899605227761,0.6709090909090909,799.5305996556717,1841.0,1.229
109.0,283.2722531228854,0.7106060606060605,799.0600797112196,1841.0,1.2277500000000001
109.17184283000006,283.6545457229947,0.7503030303030302,798.8918232582744,1840.82815717,1.2265000000000001
109.88879,283.7181820482812,0.79,798.723566805329,1840.11121,1.22525
110.0,283.78181837356766,0.7292675937047718,798.5553103523837,1840.0,1.224
