Age,CO2
12.233306950000042,312.501072864396
12.233306950000042,312.5806216853953
12.233306950000042,312.2269259743025
12.233306950000042,312.3116530615644
12.233306950000042,312.0710880824047
12.233306950000042,312.2845912594188
13.0,309.0
13.136785700000019,307.0555671208528
13.136785700000019,307.75981922832034
14.12664190999999,309.52132105952495
14.12664190999999,309.1680526705952
14.290543329999991,307.25859856593024
14.94369888999995,306.3197983876916
15.0,307.8
16.123575399999936,309.6306260790445
16.40695077999999,307.8376120370688
16.40695077999999,306.6304146533345
16.40695077999999,306.7586062658141
17.0,307.2
17.219075570000086,305.94402817135216
17.462700710000036,308.27919921307927
17.70639580000011,308.25556223436706
19.17030616000011,305.7177398041888
19.17030616000011,305.76409758436415
20.613674270000047,305.304234832072
20.613674270000047,305.22823662503055
20.613674270000047,305.39063713078644
20.613674270000047,305.15718596024954
20.613674270000047,305.8354964326462
20.613674270000047,305.36916930445204
21.0,305.7
21.0,307.8
21.256399999999985,305.78294147245686
21.46069323000006,305.70537216677735
21.843200000000024,305.66786848134046
22.203540369999928,307.61826355772223
22.203540369999928,308.4192201659071
24.686957090000078,305.32064368023885
24.686957090000078,304.61766989412763
25.251618980000103,304.7159146968185
26.0,305.2
27.0,303.2
27.163116590000072,303.1389914555462
27.163116590000072,307.6999742037404
27.163116590000072,306.13061399705606
27.163116590000072,307.82491754334364
27.494957789999944,303.1815383191544
30.2922188,301.8758603769565
31.0,303.6
31.0,303.3
31.331601200000023,304.61320734820134
32.12541188,304.0609729843993
32.12541188,304.2398521497749
32.12541188,303.4360627838425
32.12541188,303.6719973620779
34.213969129999896,301.9151507114715
35.60700403999999,301.0722401652447
35.60700403999999,300.32793714693855
36.0,300.7
36.0,300.0
37.484859689999894,301.29772622272134
38.0,298.4
38.71498595999992,299.25727749401767
38.90461155999992,297.7268153632511
39.284149150000076,298.10624698316605
40.23523068999998,297.86910679162327
41.0,300.4
41.47609211000008,301.50413540464433
44.225799999999936,299.62686294971274
44.45643668999992,297.32821856127947
44.64919585999996,299.0235966178361
46.0,295.1
46.09347466000008,295.9913578166476
48.0,295.7
48.0,295.0
48.298125289999916,294.437358044267
48.298125289999916,295.25562332443434
48.30289999999991,297.1389291212222
49.82164923999994,294.22072160003313
51.0,296.0
51.0,296.2
51.057595010000114,297.0473645165553
51.34283968999989,295.2814574829282
54.0,298.2
56.0,293.8
56.24367503999997,293.80883068272027
56.34117893999996,293.16654166689625
56.9396999999999,295.3164626735822
57.12160448999998,294.8594308441452
57.6094814600001,295.17192926023625
60.1310578099999,290.9175394046256
60.992519469999934,292.3002485067955
60.992519469999934,292.3845273717589
61.0,291.5
61.0,292.2
62.60553327000002,294.34178746728605
64.0,290.6
64.39987096999994,288.1157636999787
65.82009999999991,289.2265988139854
66.0,289.0
66.0,289.8
66.20852756999989,289.7624132149648
67.07764627999995,292.46393479402104
70.04941602000008,287.7707291897673
73.09478323000008,289.3281310647417
76.0,290.5
76.2620196800001,291.5581974658393
77.0,287.2
77.17362217000004,286.6550967370638
79.95531419999998,286.32578146070443
80.3438782799999,287.9864944292303
81.0,287.7
81.58508690999997,289.8324407412929
81.58508690999997,289.23984908475535
82.26960000000008,287.9922513016967
83.0,285.2
83.25611204999996,284.70897353203816
83.25611204999996,285.3956110242991
85.87161822999997,286.65415816058197
86.0,285.4
87.02144425999995,285.3533187571561
88.16551931000004,287.17456217295097
91.0,286.5
91.15595858000006,286.6330756116753
93.3796722699999,283.16210074754474
95.28161881999995,285.56557722684016
96.0,287.0
96.29172496000001,288.05443747992655
98.0,288.6
98.89435269,285.4658308627274
99.173,288.7903954001126
99.73761839999997,284.00163402345765
101.0,287.7
102.67820000000006,286.839237474432
104.0,285.0
104.0,283.3
104.09510939000006,282.79015846591506
104.09510939000006,284.44961291293924
105.34534607,283.1828720355646
105.53888998000002,283.5311237194569
106.0,286.5
106.70678711000005,280.97849752222953
106.70678711000005,282.18446768851413
109.17184283000006,283.6545457229947
112.0,284.1
113.2998,284.151983964357
115.0,283.7
116.82279999999992,283.82039231033946
117.12622381999995,285.0861666968484
122.68114000000011,290.6255743362656
123.07770000000005,285.90893992625405
124.0,281.3
125.25500000000011,281.3603652847592
134.11314000000013,290.38523380722086
136.0,284.3
136.34030000000007,284.43128758236145
137.0,280.4
145.61182666666656,288.3972053894925
150.0,281.1
150.6636000000001,284.36931824181573
150.6636000000001,281.2297855549947
153.5284999999999,280.40443666000317
154.05649999999991,282.3047106620081
155.9034999999999,281.61711795078935
156.0,281.5
159.94379416666683,287.79603246127266
169.0,276.8
169.70010000000002,273.07371696468044
170.5109,280.23629818436876
174.47412750000015,283.1331063741354
176.0,277.8
176.54449999999997,277.8559524780317
186.30320000000006,276.3961020284933
187.0,276.3
187.1217999999999,277.15568662096365
189.0286780555557,283.2962000061526
197.87059999999997,278.00200109884094
198.0,276.4
198.0684000000001,276.4573287163011
200.88010000000008,277.6000738939942
202.41643416666682,281.62346465028895
207.0,276.7
208.7428,276.8090000432731
215.77876750000016,280.2772560984432
216.0,278.2
216.12799999999993,278.3109424912346
226.99260000000004,277.01330979867544
227.0,276.9
227.13560000000007,278.27011023020174
230.62197916666668,284.5562303016557
243.4036875,279.60253253965857
255.93360000000007,277.35805088594464
258.4008919444443,276.8792872103132
260.0,276.3
260.2585999999999,276.3246167739362
268.0,274.9
268.10570000000007,276.6596678045921
272.9111741666668,280.5262742630634
279.0,277.9
286.76465000000013,281.0796652352811
300.5846500000001,280.4899941447299
300.9031,278.0152295252318
310.0,276.6
310.18550000000005,276.6872122505445
314.4046500000002,278.17591036520093
321.0,274.5
321.4006999999999,273.78076231204557
329.57855500000016,280.47467939521056
340.0,271.8
340.53919999999994,271.10903046702873
344.8125550000002,278.2307402046599
346.58140000000003,275.066577843599
359.0093999999999,279.3568610690018
360.0465550000002,279.5672086515939
361.8233,281.10892823134105
362.0,281.0
374.10538333333346,280.5883336119609
376.98710000000005,282.5698274885973
387.9719833333332,281.9463967448819
390.0,281.7
390.1370999999999,281.82904146165555
395.0,279.1
400.35249999999996,283.5296825674026
404.0,281.9
405.01771583333317,279.60681011154196
417.1027824999998,280.2185167627642
420.3243,283.94789036843633
433.8708125,280.8387532156813
442.85908083333356,280.51794310142094
447.3154491666665,283.1798616350835
448.4713999999999,283.1247803916497
479.8003227777777,281.1102720780126
480.6032,280.3125047226672
485.0,277.7
493.82594416666683,283.40090808641014
495.3920833333333,283.5574917184691
500.83619999999996,282.22658040584827
508.3231899999998,280.5358164603516
519.0,282.5
521.0,279.5
521.1956,279.7256958832981
524.45075,282.76089269551943
537.0065155555553,283.0560675913457
539.0,279.6
539.1394,279.6965499485699
551.9790209999999,280.2057979997176
559.0,281.1
559.6678999999999,281.1317016084328
559.6678999999999,280.69145605233933
563.3506269999998,280.9388407632465
579.698125,281.9935581246692
594.3481183333331,282.53141938201355
595.7977883333334,285.8168963146909
599.2545749999998,280.83219911277024
600.0,280.1
601.1501000000001,278.3621212274177
610.0963149999998,281.5154445114305
619.8800000000001,284.0676432722511
639.4914166666666,282.7453560100354
642.5527999999999,281.5784089788515
644.0,281.5
651.4019900000002,282.16224028726833
671.8032000000001,278.4312489162189
671.8183361111113,283.59952251327394
672.0,282.2
674.0,281.1
686.8393850000002,282.1936287910644
688.6617916666667,284.98156562111416
690.4929,282.199286054067
692.0,282.1
698.7306000000001,282.41311047504325
703.1195316666668,282.9434533528019
720.8795,281.62641436298213
736.1234200000002,284.4216307418194
738.0074999999999,282.5089836184976
739.0450000000001,283.68828915610504
743.0,283.6
750.1886,284.54004420226613
753.6511283333336,282.1540236420778
754.0,280.1
780.4074166666667,283.751958972766
784.0183999999999,283.9659747066713
790.0,283.9
791.2432183333335,284.6339957256492
792.7522783333336,283.3951158682888
803.7130999999999,284.510584449478
808.010551666667,284.7095815072394
834.262125,283.4927060505495
834.3911,282.8416314024614
845.0,282.8
847.5576483333334,285.8297218644756
849.1889166666666,283.8278984763525
850.5902000000001,283.0944582572788
858.5348044444446,282.0754129124658
863.4277300000002,282.6176186927535
877.0,278.4
879.7973,282.8444160166049
892.0,282.8
896.0293750000001,284.11150300725103
900.82294,280.9667443357615
908.3095950000003,283.55231457658255
909.92083,280.9161701585891
924.8925,284.5002396124801
925.0,280.8
930.72784,280.06452973881244
932.42209,279.7987034131486
937.7330333333335,283.0061358145081
942.8270799999995,282.82044407632355
945.0,280.5
950.0,276.6
957.3999600000003,281.9102186800945
967.34583,278.7402401551619
982.0,278.5
992.34736,277.4071684030988
994.2865833333334,282.0220072772952
1004.7875011111113,282.60066724635857
1006.0,279.1
1006.9110633333332,279.0787771703706
1019.600016666667,278.1134434478008
1035.87184,280.10552589040225
1040.2554166666666,280.25862964758824
1049.3509833333328,279.57340670883207
1053.0,278.9
1053.8605500000003,281.05209864166295
1060.0,279.1
1074.5898,279.42044060983585
1093.0,279.3
1099.571383333333,279.1921550521413
1127.67222,278.62300321449914
1151.0,278.5
1153.0,277.7
1156.8950399999999,279.72469920818
1186.0,278.5
1187.70454,279.29371083930937
1219.5665,279.9902637416671
1220.0,278.5
1233.0,278.7
1248.156583333333,279.2327037834648
1248.75007,277.098940914164
1252.0,279.7
1280.82364,278.45496800258206
1282.0,279.4
1313.00077,279.58805021854124
1318.0,278.3
1335.4754400000002,277.86971612986054
1350.0,277.4
1354.0,276.9
1367.59231,276.19603745957005
1378.0,277.6
1392.53167,278.4608975547629
1398.37838,276.5590465243607
1413.0,276.0
1418.2446999999997,278.49261913063606
1432.04389,276.78951906858396
1450.0,276.4
1453.0,279.2
1461.86806,277.1056915049757
1489.0,276.7
1513.06166,279.9999146746923
1522.0,276.9
1543.63545,279.12520908544417
1552.0,280.0
1565.77312,277.24691789826335
1585.0,277.0
1592.66644,277.79537780888165
1606.9335499999997,279.9963383145712
1621.0,278.9
1632.4542099999999,281.692138914424
1638.0,278.9
1648.0,279.8
1654.39543,280.9089598541969
1675.55608,280.2444922059889
1676.0,280.1
1683.9046899999998,278.31439989271746
1709.3986,280.24908719030117
1722.0,281.5
1733.0,278.7
1748.0,280.7
1775.46638,277.55589209790946
1782.0,280.1
1796.46924,278.0719954240161
1803.2905333333329,279.06856659171353
1812.0,278.0
1814.0,278.1
1846.0,277.5
1894.0,277.4
1920.0,277.9
1931.0,276.9
1949.0,276.7
1978.0114999999994,276.22063602301625
2057.0,276.7
2062.9454,275.9761577537513
2128.0,276.7
2212.0,277.6
2280.248416666666,275.2522749686739
2334.0,277.9
2433.0,273.9
2451.8609499999993,274.2706022855074
2536.0,278.9
2604.0,275.3
2656.2170500000007,274.2569209566079
2690.0,284.7
2728.0,274.7
2806.0,276.3
2833.830633333334,276.17792378676324
2902.0,274.6
3015.200750000001,274.21364406167964
3053.0,276.3
3116.0,273.1
3197.4921833333337,273.7017091688444
3215.0,274.0
3336.0,275.0
3407.486316666667,273.8911846396268
3453.0,273.4
3523.0,273.0
3582.984300000001,272.38437345788924
3622.0,271.5
3721.0,275.4
3790.0,274.9
3816.9602000000004,271.5660507170192
3897.0,272.7
3910.0,271.7
4004.0,271.6
4017.1724666666673,271.40023510200206
4096.0,272.8
4124.0,268.1
4161.0,271.5
4219.469433333334,271.4185249039638
4324.0,271.1
4374.0,269.1
4420.927566666667,272.5687208167142
4480.0,269.8
4573.0,271.5
4635.499300000001,271.40884201024426
4703.0,270.7
4766.0,269.3
4831.53675,270.7272012085743
4874.0,268.6
5004.0,269.8
5047.803883333333,269.08432413775193
5094.0,267.6
5160.0,265.3
5274.0,265.2
5278.023233333334,268.1991364966365
5370.0,267.6
5476.0,265.9
5478.16285,267.19991794247625
5562.0,265.5
5657.0,260.7
5716.0,266.7
5724.554583333334,267.5421410420069
5855.0,265.5
5998.0,263.2
6039.0,262.7
6131.0,261.2
6263.0,261.1
6354.0,259.4
6434.0,262.1
6545.0,262.9
6617.0,258.1
6713.0,257.6
6735.0,262.2
6838.0,262.3
6941.0,263.0
7028.0,260.7
7112.0,258.4
7234.0,260.1
7294.0,264.82601862913333
7319.25,263.7436386819
7320.0,260.4
7342.799999999999,261.90241948945
7372.2,263.169199403
7390.25,263.976067265375
7408.55,263.36669208480004
7413.0,259.7
7429.7,261.9645942954
7448.75,262.36092523229996
7466.95,262.469204855
7495.400000000001,265.16260813574996
7507.0,259.2
7511.35,262.94408819349997
7527.8,263.682583198175
7540.75,262.7713558141
7559.349999999999,262.688766297075
7574.2,262.52386173925
7590.0,260.8
7594.2,262.62246076875005
7610.05,264.325934774
7627.65,261.963884112375
7648.45,263.22921859045
7674.95,263.03470843357496
7689.05,262.96974002974997
7691.0,259.6
7713.500000000001,261.88912984125
7733.95,261.428515024875
7745.15,264.147901087625
7781.0,259.3
7785.5,263.75280923125
7812.6,260.8469171516
7828.75,263.05955004505
7863.1,262.79615250166665
7866.0,263.785068341875
7873.0,254.5
7876.0,258.3
7884.45,264.1209988608
7901.150000000001,263.60922157749997
7911.05,262.31395797675
7917.95,262.6201975386
7944.049999999999,263.628189264
7969.8,263.7727222625
7974.6500000000015,266.7431245765
7976.9000000000015,266.6235110605
7990.0,261.3
8017.8,262.728137882
8020.349999999999,266.326804622475
8027.15,262.97353262844996
8047.15,264.11222454265004
8050.0,260.7
8052.05,261.92183841051246
8065.349999999999,263.98211577456664
8070.000000000001,261.147359383125
8084.25,265.0020722164
8123.249999999999,262.52548321553326
8134.200000000001,265.2611274441
8140.599999999999,266.4813921422
8149.3499999999985,265.3542200372
8158.0,264.4193667450333
8170.4,264.349656855925
8173.5999999999985,262.0666469112
8181.0,261.8
8194.7,264.79540683374995
8203.65,266.095619798775
8223.150000000001,263.54842680075
8241.5,263.114376962525
8254.55,264.0982710483
8259.9,264.0772382715
8274.75,264.80995846415004
8281.0,259.0
8290.85,262.2701934424
8300.5,263.97446949224997
8303.850000000002,262.49582412899997
8307.500000000002,262.3777933914
8311.15,263.80481111349997
8327.0,263.4739931276667
8337.95,263.3111784675
8346.899999999998,261.925592482
8369.0,261.8789852676
8374.6,261.7827720487
8387.0,260.9
8404.55,264.4684488132
8421.5,263.85203808225003
8430.25,263.2526037409125
8438.7,264.956002266
8450.65,265.4809777646
8471.1,263.14561741
8477.0,260.4
8485.35,262.7546649845
8500.8,265.42747675575
8511.599999999999,264.9324338181
8530.9,267.681310935
8546.45,264.25257603800003
8568.3,265.58422534724997
8569.1,268.08566483199996
8579.0,259.3
8584.1,264.8187265464
8607.949999999999,265.82689034235
8629.449999999999,266.51526792899995
8649.300000000001,266.14679625191667
8653.0,262.0
8670.0,259.6
8672.000000000002,265.36664006474996
8690.0,268.88696799542504
8705.6,266.396436612625
8721.95,265.328769715
8736.4,265.53735801255
8751.95,266.45456986719995
8756.45,261.57
8756.45,256.9
8765.45,265.4906689949
8784.0,263.7
8784.65,266.864647062
8799.75,265.718385482
8815.6,266.276565034
8828.699999999999,265.822341136025
8842.05,266.87227692
8859.6,263.94477988679995
8869.0,263.8
8871.6,266.76239393245004
8887.8,263.8997368098
8893.213,267.9028278900337
8907.050000000001,263.631279762
8914.0,264.5391126235
8939.699999999999,262.3626841258667
8951.999999999998,262.49520732705
8968.85,264.2721056025
8973.0,265.2
8982.499999999998,264.457320014925
8985.488,265.4473246879209
9072.05,258.3
9080.986,268.86121401097495
9092.0,260.6
9140.0,260.9
9176.945,263.9524321899689
9232.0,263.0
9274.864,270.5975111381655
9317.0,263.8
9370.126,269.2256441647061
9467.522,263.797593582027
9536.0,264.4
9561.392,265.54713785905875
9597.0,264.2
9654.293,271.1691082540198
9721.0,264.0
9759.928,264.96696478895205
9792.53,258.4
9792.53,265.55
9807.0,263.4
9850.266,269.8239136757699
9909.0,265.7
9953.14,265.9214090056133
9983.0,264.9
10047.123,270.67768611855996
10088.0,267.5
10147.752,268.0461575865978
10167.0,261.6
10209.0,266.9
10248.546,267.1885223205751
10277.65,268.0
10294.0,266.0
10352.743,267.44431411632206
10401.05,268.21
10401.05,266.91
10417.0,265.1
10454.905,267.5391756800878
10527.0,267.6
10555.787,271.27597022041294
10603.8,262.8
10621.0,264.8
10656.841,280.9312927131758
10744.0,264.8
10758.376,268.11279412214964
10805.0,265.0
10827.0,265.3
10861.591,271.4997419010105
10895.0,264.4
10933.0,264.1
10957.405,271.8117018847352
10983.0,263.7
11014.0,264.2
11052.504,275.94112049465406
11064.38,262.37
11064.38,261.39
11087.0,264.5
11123.6,263.23
11136.0,264.0
11151.152,268.0613355199051
11201.0,263.0
11236.0,265.2
11246.709,277.029293175379
11278.0,258.8
11323.9,258.46
11323.9,260.3
11338.0,260.8
11339.371,268.8062514925239
11383.156,268.8396344162771
11392.0,255.4
11399.861,272.1638827775123
11417.453,268.4831386910426
11422.0,244.8
11435.931,274.14345909208504
11436.0,253.9
11453.064,272.86948241809176
11469.0,253.8
11472.799,273.09658248435426
11490.446,271.1659882944808
11507.225,271.66344435702626
11523.934,273.5087267559184
11543.596,270.8975316078414
11559.612,266.7402713424808
11576.406,271.0926460402798
11580.0,250.7
11592.243,264.7019637596007
11611.307,265.3035570908851
11612.36,252.26
11612.36,247.84
11628.966,270.2202091929294
11635.0,249.7
11647.924,261.13429330946656
11664.542,251.5528586529488
11676.0,251.1
11682.818,258.6155973344712
11701.438,257.99089690085395
11719.717,260.0430608603061
11727.0,250.7
11740.65,259.89086904448925
11759.212,262.7419682040664
11780.723,262.24947010276907
11796.04,250.44
11796.04,246.8
11802.789,262.53058047537485
11819.0,245.3
11820.5,261.16871076552565
11843.327,258.3101747073089
11863.118,257.6295799831633
11881.0,238.3
11883.166,255.56174454316204
11896.0,245.3
11904.912,259.89657531323917
11926.956,262.57498699245264
11948.086,252.91570205793047
11958.0,246.6
11969.551,257.9931437879996
11990.691,259.3912977602452
12015.895,251.85064164274337
12028.8,244.68
12028.8,245.26
12037.316,252.40713321971356
12050.0,243.2
12058.796,257.09803694796494
12079.849,255.03138662276533
12105.248,259.6570401748525
12122.0,240.3
12124.583,257.01913649818056
12146.495,255.13879991205624
12168.481,255.42428040746907
12190.414,254.96816256782247
12211.34,253.6533400802813
12232.921,253.23182055441774
12256.477,252.95174624217293
12280.774,253.37721064234103
12301.036,252.9240190698803
12321.276,254.73154369365116
12343.121,250.9665079337188
12346.39,238.67
12365.281,248.30941964788178
12371.0,237.5
12388.308,247.00399847303908
12409.378,250.4034368607132
12431.925,251.67023851530323
12454.817,249.828192028346
12475.39,250.17917534767042
12495.838,248.42282246806465
12496.0,237.6
12521.35,250.7361603977909
12543.717,253.9226267174943
12564.615,248.27496932125192
12584.8,236.02
12584.8,237.24
12586.604,251.01866418752644
12607.644,252.09151906637942
12613.9,233.57
12613.9,236.96
12629.853,250.94327763185444
12642.0,234.2
12653.637,247.94829999483662
12673.897,246.52904430354567
12697.141,248.24252191664183
12719.8,245.5919394471499
12734.05,236.98
12734.05,238.9
12739.914,251.29878007926465
12760.0,238.3
12762.577,244.01944039217156
12785.627,245.49602014897292
12789.0,237.63
12809.27,246.23335017876875
12830.152,246.14661205332536
12852.706,243.34501708789696
12873.977,245.2383063619222
12888.56,238.02
12893.384,243.43542944264073
12917.105,242.7942418996904
12918.15,237.63
12939.228,242.17670710529902
12942.0,237.3
12959.751,244.7072616624785
12980.883,241.14801820813656
13000.34,238.02
13001.057,243.41877622767902
13021.916,238.67711437690164
13043.693,242.86480110696388
13066.591,241.90902544878452
13088.223,245.5552999030114
13090.0,237.9
13128.448,238.8172845805215
13172.67,240.91006470650157
13173.75,241.97
13173.75,241.54
13216.195,243.4098936541896
13235.22,237.72
13241.0,237.6
13266.965,244.4197733780046
13304.149,240.86022090165332
13356.0,236.2
13371.0,238.59
13418.103,241.82629259075324
13440.0,236.4
13486.737,244.25427358439862
13511.43,238.32
13531.749,239.8255291423037
13542.0,239.2
13600.809,247.85979844716996
13645.346,242.54747522687632
13653.0,238.6
13705.0,239.64
13712.826,245.59139134507328
13758.73,245.11490412197253
13779.71,239.0
13804.0,238.6
13827.204,243.08435072354874
13871.566,241.95158516671214
13940.228,244.5703386445421
13944.7,239.03
13948.0,239.1
13974.0,240.84
14001.788,239.91958262522573
14010.0,225.2
14022.859,241.8687866200197
14060.093,245.26916500368534
14066.32,241.0
14066.32,236.98
14084.472,236.88000615516702
14120.057,240.39805979670948
14156.604,243.23818680138615
14176.32,232.52
14179.551,243.36064776017062
14205.559,242.3613364190683
14237.445,240.59503531115416
14273.024,244.21229536304708
14298.717,243.03677680876376
14303.0,228.5
14308.608,239.8013722168602
14343.156,246.07891889663432
14354.483,242.39005888170098
14356.7,228.76
14374.989,244.3252352260465
14410.597,246.5463915992586
14422.234,246.60460298931037
14443.283,244.9489026098227
14463.583,242.61345734214723
14472.94,227.7
14497.209,246.05538663336657
14520.852,245.14411641924522
14531.297,247.17377294839466
14541.662,239.8323421305916
14550.0,228.4
14552.933,245.729807649943
14563.518,243.85999766133673
14575.933,243.76503812675872
14586.185,241.9659544143376
14595.468,239.30951417343593
14606.209,241.58632963935628
14619.389,241.97072384125397
14629.987,244.10202126482596
14645.202,242.11592408247537
14652.256,238.62208303328032
14664.087,237.41678590018034
14675.119,238.33541847308942
14686.374,241.49243901935716
14696.689,232.9069484734525
14697.25,228.24
14706.958,232.1794674192821
14718.124,234.5296191365043
14725.0,226.1
14730.883,238.53668908061695
14743.189,235.47501430697426
14756.44,227.99
14758.515,231.9025821178081
14763.412,228.64412988292017
14776.283,231.39272967198517
14787.831,231.78536212593403
14799.135,232.50250206425628
14810.614,231.5760816830967
